filepath,captions
/root/autodl-tmp/synthetic_visual_negation/negative/234696_img.png,"[""A table with a lampshade, but no lamp next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/211841_img.png,["A city street with a Cadillac Escalade EXT Crew Cab 2007 car beside a parking meter."]
/root/autodl-tmp/synthetic_visual_negation/negative/211841_img.png,"[""A city street with a Cadillac Escalade EXT Crew Cab 2007 car, but without a parking meter beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/17960_img.png,["A coral reef scene with a clownfish swimming next to a sea turtle."]
/root/autodl-tmp/synthetic_visual_negation/negative/17960_img.png,"[""A coral reef scene with a clownfish, but there is no sea turtle present in the image.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/80987_img.png,["A balcony with a blanket flower next to a hanging plant."]
/root/autodl-tmp/synthetic_visual_negation/negative/80987_img.png,"[""A balcony with a blanket flower, but no hanging plant next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/29955_img.png,["A park landscape with a balloon beside a child."]
/root/autodl-tmp/synthetic_visual_negation/negative/29955_img.png,"[""A park landscape with a balloon, but no child beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/19395_img.png,["A store aisle with a toy store next to a bookstore."]
/root/autodl-tmp/synthetic_visual_negation/negative/19395_img.png,"[""A store aisle with a toy store, but no bookstore next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/75735_img.png,["An aquarium scene with a stonefish beside a starfish."]
/root/autodl-tmp/synthetic_visual_negation/negative/75735_img.png,"[""An aquarium scene with a stonefish, but no starfish beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/243616_img.png,["A runway with a 777-200 aircraft beside a fuel truck."]
/root/autodl-tmp/synthetic_visual_negation/negative/243616_img.png,"[""A runway with a 777-200 aircraft, but no fuel truck beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/128047_img.png,["A street corner with a doggie bag beside a person."]
/root/autodl-tmp/synthetic_visual_negation/negative/128047_img.png,"[""A street corner with a doggie bag, but no person beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/95114_img.png,["A fish and chips shop with fish and chips beside a customer."]
/root/autodl-tmp/synthetic_visual_negation/negative/95114_img.png,"[""A fish and chips shop with fish and chips, but no customer beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/217098_img.png,["A barnyard scene with a quail next to a rooster."]
/root/autodl-tmp/synthetic_visual_negation/negative/217098_img.png,"[""A barnyard scene with a quail, but no rooster next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/192559_img.png,["A pond with a lotus beside a koi fish."]
/root/autodl-tmp/synthetic_visual_negation/negative/192559_img.png,"[""A pond with a lotus, but no koi fish beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/184807_img.png,["A food festival with a pretzel beside a hot dog."]
/root/autodl-tmp/synthetic_visual_negation/negative/184807_img.png,"[""A food festival with a pretzel, but there is no hot dog beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/205562_img.png,["A work desk with an inkstand next to a quill."]
/root/autodl-tmp/synthetic_visual_negation/negative/205562_img.png,"[""A work desk with an inkstand, but no quill next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/5609_img.png,["A festive scene with a poinsettia beside a candle."]
/root/autodl-tmp/synthetic_visual_negation/negative/5609_img.png,"[""A festive scene with a poinsettia, but no candle beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/70128_img.png,["A jungle scene with a gibbon next to a tree."]
/root/autodl-tmp/synthetic_visual_negation/negative/70128_img.png,"[""A jungle scene with a gibbon, but without a tree next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/116922_img.png,["A terrarium with a ring-necked snake next to a feeder mouse."]
/root/autodl-tmp/synthetic_visual_negation/negative/116922_img.png,"[""A terrarium with a ring-necked snake, but no feeder mouse next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/134156_img.png,["A rainforest with an echidna next to a snake."]
/root/autodl-tmp/synthetic_visual_negation/negative/134156_img.png,"[""A rainforest with an echidna, but there is no snake next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/95585_img.png,["A barn with a pig next to hay."]
/root/autodl-tmp/synthetic_visual_negation/negative/95585_img.png,"[""A barn with a pig, but there is no hay next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/153874_img.png,["A busy street with a minibus next to a taxi."]
/root/autodl-tmp/synthetic_visual_negation/negative/153874_img.png,"[""A busy street with a minibus, but no taxi next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/167648_img.png,["A tennis court with a tennis camp participant next to a ball machine."]
/root/autodl-tmp/synthetic_visual_negation/negative/167648_img.png,"[""A tennis court with a tennis camp participant, but no ball machine next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/154754_img.png,["A home interior scene with an Egyptian Mau beside a cat tree."]
/root/autodl-tmp/synthetic_visual_negation/negative/154754_img.png,"[""A home interior scene with an Egyptian Mau, but no cat tree beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/235189_img.png,["An office desk scene with a character printer next to a computer."]
/root/autodl-tmp/synthetic_visual_negation/negative/235189_img.png,"[""An office desk scene with a character printer, but no computer beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/245734_img.png,["A beach with an oystercatcher beside a crab."]
/root/autodl-tmp/synthetic_visual_negation/negative/245734_img.png,"[""A beach with an oystercatcher, but no crab beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/54993_img.png,["A parking lot scene with a Mercedes-Benz C-Class Sedan 2012 car next to a bicycle."]
/root/autodl-tmp/synthetic_visual_negation/negative/54993_img.png,"[""A parking lot scene with a Mercedes-Benz C-Class Sedan 2012 car, but there is no bicycle next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/245280_img.png,["A mountain camping site with a sleeping bag beside a tent."]
/root/autodl-tmp/synthetic_visual_negation/negative/245280_img.png,"[""A mountain camping site with a sleeping bag, but no tent beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/106372_img.png,["A wine shop with a wine lover next to a wine expert."]
/root/autodl-tmp/synthetic_visual_negation/negative/106372_img.png,"[""A wine shop with a wine lover, but no wine expert next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/165277_img.png,["A tree branch with a sulphur-crested cockatoo next to a koala."]
/root/autodl-tmp/synthetic_visual_negation/negative/165277_img.png,"[""A tree branch with a sulphur-crested cockatoo, but there is no koala next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/198135_img.png,["An airfield with a 747-300 aircraft beside another aircraft."]
/root/autodl-tmp/synthetic_visual_negation/negative/198135_img.png,"[""An airfield with a 747-300 aircraft, but no other aircraft beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/227500_img.png,["A dog park with a King Charles Spaniel beside a tennis ball."]
/root/autodl-tmp/synthetic_visual_negation/negative/227500_img.png,"[""A dog park with a King Charles Spaniel, but no tennis ball beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/218410_img.png,["A fancy dinner setting with filet mignon next to a wine glass."]
/root/autodl-tmp/synthetic_visual_negation/negative/218410_img.png,"[""A fancy dinner setting with filet mignon, but no wine glass next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/189750_img.png,["A runway with a twinjet beside a fuel truck."]
/root/autodl-tmp/synthetic_visual_negation/negative/189750_img.png,"[""A runway with a twinjet, but no fuel truck beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/5812_img.png,["A car dealership showroom with a convertible beside a car salesperson."]
/root/autodl-tmp/synthetic_visual_negation/negative/5812_img.png,"[""A car dealership showroom with a convertible, but no car salesperson beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/110841_img.png,["A garage with a tool kit beside a bike."]
/root/autodl-tmp/synthetic_visual_negation/negative/110841_img.png,"[""A garage with a tool kit, but no bike beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/71586_img.png,["A kitchen counter with a candy thermometer beside a mixing bowl."]
/root/autodl-tmp/synthetic_visual_negation/negative/71586_img.png,"[""A kitchen counter with a candy thermometer, but no mixing bowl beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/141176_img.png,["A person's hands holding a joystick next to a controller."]
/root/autodl-tmp/synthetic_visual_negation/negative/141176_img.png,"[""A person's hands holding a joystick, but no controller is next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/125949_img.png,["A winter clothing store displaying a balaclava ski mask beside ski goggles."]
/root/autodl-tmp/synthetic_visual_negation/negative/125949_img.png,"[""A winter clothing store displaying a balaclava ski mask, but no ski goggles beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/163424_img.png,["A bench in the park with an old-age pensioner beside a dog."]
/root/autodl-tmp/synthetic_visual_negation/negative/163424_img.png,"[""A bench in the park with an old-age pensioner, but no dog beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/110950_img.png,["A forest floor with a mushroom beside a squirrel."]
/root/autodl-tmp/synthetic_visual_negation/negative/110950_img.png,"[""A forest floor with a mushroom, but there is no squirrel beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/207861_img.png,["A desert scene with a roadrunner beside a cactus."]
/root/autodl-tmp/synthetic_visual_negation/negative/207861_img.png,"[""A desert scene with a roadrunner, but no cactus beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/245527_img.png,["An airport runway with a 747-400 aircraft beside a baggage cart."]
/root/autodl-tmp/synthetic_visual_negation/negative/245527_img.png,"[""An airport runway with a 747-400 aircraft, but no baggage cart beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/120650_img.png,["A private airport showcasing a Gulfstream V aircraft next to a jet fuel truck."]
/root/autodl-tmp/synthetic_visual_negation/negative/120650_img.png,"[""A private airport showcasing a Gulfstream V aircraft, without a jet fuel truck next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/188539_img.png,["A forest scene with a spotted flycatcher beside a fern."]
/root/autodl-tmp/synthetic_visual_negation/negative/188539_img.png,"[""A forest scene with a spotted flycatcher, but there is no fern beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/209340_img.png,["A jungle scene with an orangutan next to a toucan."]
/root/autodl-tmp/synthetic_visual_negation/negative/209340_img.png,"[""A jungle scene with an orangutan, but there is no toucan next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/97551_img.png,["A seal enclosure with a flipper beside a ball."]
/root/autodl-tmp/synthetic_visual_negation/negative/97551_img.png,"[""A seal enclosure with a flipper, but no ball beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/180166_img.png,["A snowy mountain trail with a St. Bernard next to a child."]
/root/autodl-tmp/synthetic_visual_negation/negative/180166_img.png,"[""A snowy mountain trail with a St. Bernard, but no child next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/161707_img.png,["A sink with a nailbrush next to a bar of soap."]
/root/autodl-tmp/synthetic_visual_negation/negative/161707_img.png,"[""A sink with a nailbrush, but no bar of soap next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/211796_img.png,["A modern urban kitchen with a sliding door beside a kitchen island."]
/root/autodl-tmp/synthetic_visual_negation/negative/211796_img.png,"[""A modern urban kitchen with a sliding door, but no kitchen island beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/162648_img.png,["A living room scene with a television next to a couch."]
/root/autodl-tmp/synthetic_visual_negation/negative/162648_img.png,"[""A living room scene with a television, but no couch next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/64463_img.png,["An empty parking lot with a chain-link fence beside a car."]
/root/autodl-tmp/synthetic_visual_negation/negative/64463_img.png,"[""An empty parking lot with a chain-link fence, but no car beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/222499_img.png,["A clear blue sea with a schooner beside a rowboat."]
/root/autodl-tmp/synthetic_visual_negation/negative/222499_img.png,"[""A clear blue sea with a schooner, but no rowboat beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/127395_img.png,["A snowy forest path with a great pyrenees next to a squirrel."]
/root/autodl-tmp/synthetic_visual_negation/negative/127395_img.png,"[""A snowy forest path with a great pyrenees, but there is no squirrel next to it.""]"
