filepath,captions
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/176495_img.png,["A moor with a red grouse next to a fox."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/231065_img.png,["A safari scene with a grevy's zebra next to a lion."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/213201_img.png,["A traditional Japanese room with a shoji screen next to a kotatsu."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/4908_img.png,["A pastry shop counter with a cannoli beside an espresso cup."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/210740_img.png,["A living room scene with a Rottweiler beside a couch."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/29894_img.png,["A retro gamers room with a CRT monitor next to a Super Nintendo."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/181098_img.png,["A room with a harp next to a stool."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/202868_img.png,["A river with a silver salmon next to a bear."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/51536_img.png,["A busy highway scene with a semi-trailer truck beside a sedan."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/162722_img.png,["A camping scene with a magnetic compass beside a GPS device."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/242481_img.png,["An italian square with a vespa next to a fountain."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/76011_img.png,["A garage with an Audi TT RS Coupe 2012 car next to a toolbox."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/135328_img.png,["A wetland scene with a least sandpiper beside a sandhill crane."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/212385_img.png,["A city street with a payphone beside a bus stop sign."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/109116_img.png,["A cabin with a rocking chair beside a fireplace."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/353_img.png,["A forest scene with an American red squirrel next to a pinecone."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/79704_img.png,["A sandy seafloor with a sea urchin next to a starfish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/85000_img.png,["A rustic picnic scene with a ploughman's lunch beside a jar of pickles."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/22856_img.png,["A kitchen table with a baby bib beside a bottle of milk."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/43133_img.png,["A rainforest scene with a green mamba beside a python."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/189572_img.png,["A mountain landscape with a stone wall next to a signpost."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/245771_img.png,["A nature scene with a pink primrose beside a butterfly."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/73844_img.png,["A castle interior with a throne beside a scepter."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/3052_img.png,["A photo of French toast beside syrup."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/192929_img.png,["A terrarium with a mud turtle next to a salamander."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/78827_img.png,["A pet store shelf with a pug next to a cat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/136120_img.png,["A blooming garden with a bee next to a flower."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/97114_img.png,["A small airport with a Beechcraft 1900 aircraft beside a hangar."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/31508_img.png,["A sofa with a Norwegian Elkhound next to a pillow."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/202222_img.png,["An airport scene with a CRJ-700 aircraft parked beside a fire truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/213748_img.png,["A backyard with a Kuvasz next to a kiddie pool."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/123874_img.png,["A desert with a lined snake next to a cactus."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/23325_img.png,["A pet store with a Tibetan Terrier next to a fire hydrant."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/157532_img.png,["A zoo exhibit with an orangutan next to a tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/106825_img.png,["A cargo bay with a drogue parachute beside a container."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/87561_img.png,["A dog park with a Treeing Walker Coonhound beside a bench."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/1219_img.png,["A gym floor with a sneaker next to a jump rope."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/163525_img.png,["A kitchen counter with a soup bowl beside a plate."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/217552_img.png,["An Italian restaurant table with spaghetti bolognese beside a glass of wine."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/198855_img.png,["A wooden board with a screw beside a drill."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/119477_img.png,["A restaurant table setting with a tray beside a glass of wine."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/18712_img.png,["A forest scene with a European fire salamander next to a newt."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/54760_img.png,["A busy pub showcasing a bar printer next to a beer tap."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/235369_img.png,["A desk with a water bottle beside a pen."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/75591_img.png,["A garden scene with a birdhouse beside a wheelbarrow."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/28880_img.png,["A bay with a motorboat next to a sailboat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/184685_img.png,["A dining room table scene with a tea bag next to a tea cup."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/22032_img.png,["A street cart selling a hot dog next to french fries."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/130048_img.png,["A bedroom with a steam iron next to an ironing board."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/189953_img.png,["A tailor shop scene with a sewing machine next to a seamstress."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/65507_img.png,["A savanna with a red wolf or maned wolf next to a zebra."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/184397_img.png,["A runner's wrist with a stopwatch next to a running shoe."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/18690_img.png,["A photo of a caprese salad beside a plate."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/93554_img.png,["A blue sky with a tropic bird next to a cloud."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/33379_img.png,["A living room scene with a chiffonier beside a vase."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/238070_img.png,["A fall festival scene with a carved pumpkin beside a scarecrow."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/194191_img.png,["A rainforest scene with a toucan next to a snake."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/216121_img.png,["A concert stage with a music stand next to an orchestra."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/36063_img.png,["A zen-style room with a shoji screen next to a tatami mat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/172502_img.png,["A tropical rainforest scene with a European green lizard next to a red-eyed tree frog."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/62351_img.png,["A cozy room with a bookcase next to a ladder."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/122872_img.png,["A war-torn cityscape with a peacekeeper beside a battlefield."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/158457_img.png,["A teenager's bedroom with a tape player beside a poster."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/19219_img.png,["A green patch of grass with a magpie beside a coin."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/17391_img.png,["A park landscape featuring a fountain beside benches."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/85854_img.png,["A woman's lap with a Pomeranian beside a book."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/143457_img.png,["A photo of an anteater beside a fire ant mound."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/212625_img.png,["A farm with a wheelbarrow parked next to a farmer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/43092_img.png,["A bush landscape with a wombat next to an echidna."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/157317_img.png,["A kitchen with a cooker next to a pot."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/244376_img.png,["A wilderness scene with a bear beside a tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/27057_img.png,["An ocean scene with an albatross beside a frigatebird."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/33312_img.png,["A medieval castle interior with a battle-ax next to a suit of armor."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/155838_img.png,["Office desk with a folder next to a computer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/41082_img.png,["A fancy restaurant with a plate of risotto next to a wine glass."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/124135_img.png,["A shooting range with a police officer wearing a bulletproof vest beside him."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/16212_img.png,["A pastry shop displaying a plate of donuts beside a cup of coffee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/168140_img.png,["A bird feeder with a band-tailed pigeon next to a cardinal."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/88891_img.png,["A music shop scene with a flute next to a saxophone."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/106883_img.png,["A kitchen table scene with guacamole next to a tostada."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/88709_img.png,["A desert landscape with an ostrich next to a cactus."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/17458_img.png,["A desert with a crab cactus beside a tumbleweed."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/118146_img.png,["A kitchen counter with a syrup bottle beside a pancake mix box."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/96757_img.png,["A plate holding a beet salad next to a baked potato."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/13425_img.png,["A forest floor with earth star fungus beside a leaf."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/13186_img.png,["A backyard with a house finch next to a hummingbird."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/85635_img.png,["A jazz concert with a saxophone next to a trumpet."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/86737_img.png,["A baby's crib with a baby bib next to a baby toy."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/59076_img.png,["A dog park with a collie next to a poodle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/32600_img.png,["A garden with a worm snake next to a bird feeder."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/192967_img.png,["A crowded town square with a flagpole beside a statue."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/175421_img.png,["A grand staircase with a baluster beside a vase."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/147600_img.png,["An island beach with a tropic bird beside a flamingo."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/127700_img.png,["A fireplace with a Christmas stocking next to a present."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/37782_img.png,["A protest with a mask next to a sign."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/173850_img.png,["A kitchen scene with a faucet beside a sink."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/142144_img.png,["A city square with a triumphal arch next to a statue."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/228518_img.png,["A toolbox with a screwdriver next to a wrench."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/229637_img.png,["A forest scene with a titmouse beside a nest."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/1319_img.png,["A snowy scene with a ski lodge next to skiers."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/212067_img.png,["A family room with a Boston Terrier beside a toy."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/118672_img.png,["A desert scene with a joshua tree next to a rock."]
